CÃ³digo,DenominaciÃ³n,Nombre,Dependencia,Domicilio,Localidad,Municipio,Provincia,CÃ³d.Postal,TelÃ©fono,EnseÃ±anzas,Servicios,Biling
29010870,Instituto de Educación Secundaria,Mare Nostrum,Público,C/ Villanueva de Algaidas  9,Málaga,Málaga,Málaga,29004,951298446,SEC-BAC-CFGM-EE-CFGS,PAC-TE,CBF
29700047,Instituto de Educación Secundaria,Martín de Aldehuela,Público,C/ Llobregat  s/n. Ciudad Jardín,Málaga,Málaga,Málaga,29014,951297964,SEC-BAC-CFGM-CFGS,PAE,
29700060,Instituto de Educación Secundaria,Mayorazgo,Público,C/ Las Espuelas  12,Málaga,Málaga,Málaga,29016,951298672,SEC-BAC-CFGS,PAC-PAE-TE,CBI
29700746,Instituto de Educación Secundaria,Mediterráneo,Público,C/ Idumea  s/n,Málaga,Málaga,Málaga,29018,951298937,SEC-BAC,PAC-PAE,
29012106,Instituto de Educación Secundaria,Miguel Romero Esteo,Público,C/ Agustín Martín Carrión  s/n,Málaga,Málaga,Málaga,29006,951298668,SEC-BAC-CFGM-CFGS,,
29700102,Instituto de Educación Secundaria,Miraflores de los Ángeles,Público,Avda. Arroyo de los Ángeles  138,Málaga,Málaga,Málaga,29011,951298390,SEC-BAC-EE,TE,
29005928,Instituto de Educación Secundaria,Nuestra Señora de la Victoria,Público,Paseo Martiricos  11,Málaga,Málaga,Málaga,29009,951298502,SEC-BAC,,CBI
29700242,Instituto de Educación Secundaria,Núm. 1. Universidad Laboral,Público,C/ Julio Verne  6.,Málaga,Málaga,Málaga,29080,951298580,SEC-BAC-CFGM-EE-CFGS,PAC-TE,CBI
29009272,Instituto de Educación Secundaria,Pablo Picasso,Público,Cmo. Camino de los Castillejos  8,Málaga,Málaga,Málaga,29010,951298666,SEC-BAC-CFGM-CFGS,PAE-TE,
29005989,Instituto de Educación Secundaria,Politécnico Jesús Marín,Público,C/ Politécnico  1,Málaga,Málaga,Málaga,29007,951297914,SEC-BAC-CFGM-CFGS,,
29700412,Instituto de Educación Secundaria,Portada Alta,Público,C/ Portada Alta  s/n,Málaga,Málaga,Málaga,29007,951297929,SEC-BAC-CFGM-EE-CFGS,PAC-PAE-TE,CBI
29010365,Instituto de Educación Secundaria,Profesor Isidoro Sánchez,Público,C/ Cámara  nº 3,Málaga,Málaga,Málaga,29003,951293909,SEC-BAC-CFGM-CFGS,PAC-PAE,
29700400,Instituto de Educación Secundaria,Puerto de la Torre,Público,C/ Cristo de los Milagros  25,Málaga,Málaga,Málaga,29190,951297923,SEC-BAC-CFGM-EE-CFGS,PAE-TE,CBI
29701258,Instituto de Educación Secundaria,Rafael Pérez Estrada,Público,C/ Alozaina  39,Málaga,Málaga,Málaga,29006,951297900,SEC,,CBI
29701052,Instituto de Educación Secundaria,Sagrado Corazón,Público,C/ Cardenal Herrera Oria  28,Málaga,Málaga,Málaga,29007,951297947,SEC-EE,PAC,CBI
29009934,Instituto de Educación Secundaria,Salvador Rueda,Público,C/ Corregidor Antonio de Bobadilla  13,Málaga,Málaga,Málaga,29006,951298588,SEC-BAC,TE,CBI
29700333,Instituto de Educación Secundaria,Santa Bárbara,Público,Avda. de Europa  128,Málaga,Málaga,Málaga,29004,951298434,SEC-BAC-CFGM-CFGS,PAC-PAE,
29005965,Instituto de Educación Secundaria,Sierra Bermeja,Público,Avda. Ramón y Cajal  113,Málaga,Málaga,Málaga,29014,951297990,SEC-BAC-CFGM-EE-CFGS,TE,CBI
29016264,Instituto de Educación Secundaria,Teatinos,Público,C/ Giordano Bruno  s/n,Málaga,Málaga,Málaga,29010,951040450,SEC-EE,,CBI
29701064,Instituto de Educación Secundaria,Torre Atalaya,Público,Avda. Navarro Ledesma  170,Málaga,Málaga,Málaga,29010,600140763,SEC-BAC,PAC,CBI
29005953,Instituto de Educación Secundaria,Vicente Espinel,Público,C/ Gaona  s/n,Málaga,Málaga,Málaga,29012,951297909,SEC-BAC-CFGM,,
29700722,Instituto de Educación Secundaria,Las Viñas,Público,Ctra. del Peñoncillo  s/n,Manilva,Manilva,Málaga,29692,951270714,SEC-BAC-CFGM-EE,TE,
29000335,Instituto de Educación Secundaria,Bahía de Marbella,Público,C/ Calvario  5,Marbella,Marbella,Málaga,29600,951270925,SEC,PAE-TE,CBI
29017785,Instituto de Educación Secundaria,Cilniana,Público,C/ SIN DETERMINAR,Marbella,Marbella,Málaga,,690879614,SEC-BAC,,
29007299,Instituto de Educación Secundaria,Dunas de las Chapas,Público,C/ La Hacienda  s/n. Urb. Hacienda San Manuel,Marbella,Marbella,Málaga,29604,951270624,SEC-EE,PAC-PAE-TE,
29006830,Instituto de Educación Secundaria,Guadalpín,Público,Blvar. Principe Alfonso de Hohenlohe  s/n,Marbella,Marbella,Málaga,29602,951270906,SEC-BAC-CFGM-EE-CFGS,PAC-TE,CBI
29701325,Instituto de Educación Secundaria,Profesor Pablo del Saz,Público,C/ Calvario  30,Marbella,Marbella,Málaga,29600,951270505,SEC-BAC,,
29700126,Instituto de Educación Secundaria,Río Verde,Público,C/ Notario Luis Oliver 18,Marbella,Marbella,Málaga,29600,951270557,SEC-BAC-CFGM-CFGS,,CBF
29006854,Instituto de Educación Secundaria,Sierra Blanca,Público,Avda. Doctor Maiz Viñals  24,Marbella,Marbella,Málaga,29600,952828384,SEC-BAC-CFGM-CFGS,TE,CBI
29700758,Instituto de Educación Secundaria,Victoria Kent,Público,C/ Alfredo Palma  s/n,Marbella,Marbella,Málaga,29600,951270613,SEC-BAC-CFGM-CFGS,TE,
29701431,Instituto de Educación Secundaria,La Cala de Mijas,Público,C/ Llano de la Cala  s/n,Mijas,Mijas,Málaga,29649,951269538,SEC-BAC,PAC-TE,CBI
