CÃ³digo,DenominaciÃ³n,Nombre,Dependencia,Domicilio,Localidad,Municipio,Provincia,CÃ³d.Postal,TelÃ©fono,EnseÃ±anzas,Servicios,Biling
04000997,Colegio de Educación Infantil y Primaria,Francisco de Goya,Público,Cmo. de la Cruz de Caravaca  222,Almería,Almería,Almería,04008,671535578,INF-PRI-EE,PAC-PAM-PAE-TE,
04000973,Colegio de Educación Infantil y Primaria,Freinet,Público,Ctra. de Ronda  100,Almería,Almería,Almería,04006,950156136,INF-PRI-EE,PAC-PAM-PAE,CBI
04000791,Colegio de Educación Infantil y Primaria,Giner de los Ríos,Público,C/ Cervantes  4,Almería,Almería,Almería,04003,950156115,INF-PRI-EE,PAM-PAE,
04006446,Colegio de Educación Infantil y Primaria,Ginés Morata,Público,C/ Sahara  137,Almería,Almería,Almería,04009,950153325,INF-PRI-EE,PAC-PAM-PAE,CBI
04004954,Colegio de Educación Infantil y Primaria,Indalo,Público,C/ Granada  249,Almería,Almería,Almería,04008,950156195,INF-PRI-EE,PAC-PAM-PAE,CBI
04000808,Colegio de Educación Infantil y Primaria,Inés Relaño,Público,C/ General Luque  31,Almería,Almería,Almería,04002,950156119,INF-PRI-EE,PAC-PAM-PAE,
04005697,Colegio de Educación Infantil y Primaria,Josefina Baro Soler,Público,Avda. Mare Nostrum  s/n,Almería,Almería,Almería,04009,950156642,INF-PRI-EE,PAC,
04000729,Colegio de Educación Infantil y Primaria,Juan Ramón Jiménez,Público,C/ Alfarerías  43,Almería,Almería,Almería,04008,950156109,INF-PRI-EE,PAC-PAM-PAE-TE,
04000811,Colegio de Educación Infantil y Primaria,La Chanca,Público,Avda. del Mar  s/n,Almería,Almería,Almería,04002,950156120,INF-PRI-EE,PAC-PAM-PAE,
04000870,Colegio de Educación Infantil y Primaria,Lope de Vega,Público,C/ Chile  42,Almería,Almería,Almería,04007,950156924,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
04000900,Colegio de Educación Infantil y Primaria,Los Almendros,Público,Brr. Los Almendros  s/n,Almería,Almería,Almería,04009,950156130,INF-PRI-SEC-EE,PAC,
04001281,Colegio de Educación Infantil y Primaria,Los Millares,Público,Finca Santa Isabel  s/n,Almería,Almería,Almería,04008,950156173,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
04001266,Colegio de Educación Infantil y Primaria,Luis Siret,Público,Avda. Santa Isabel  29,Almería,Almería,Almería,04005,950156168,INF-PRI-EE,PAC-PAM-PAE,CBI
04005041,Colegio de Educación Infantil y Primaria,Madre de la Luz,Público,C/ Calzada de Castro  3,Almería,Almería,Almería,04006,950156550,INF-PRI-EE,PAC-PAM-PAE-TE,CBF
04005326,Colegio de Educación Infantil y Primaria,Mar Mediterráneo,Público,C/ Jóse Morales Abad  9,Almería,Almería,Almería,04007,950156203,INF-PRI-EE,PAC-PAM-PAE-TE,
04006100,Colegio de Educación Infantil y Primaria,Nueva Almería-Rosalía Román,Público,C/ Fernando Fernán Gómez  33,Almería,Almería,Almería,04007,950156679,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
04602134,Colegio de Educación Infantil y Primaria,Rafael Alberti,Público,C/ Marina  s/n,Almería,Almería,Almería,04007,950156208,INF-PRI-EE,PAC-PAM-PAE,CBI
04000948,Colegio de Educación Infantil y Primaria,San Fernando,Público,C/ Rodrigo Vivas Miras  28,Almería,Almería,Almería,04007,950156134,INF-PRI-EE,PAC-PAM-PAE,
04000730,Colegio de Educación Infantil y Primaria,San Gabriel,Público,C/ Villa de Artes  13,Almería,Almería,Almería,04006,950156113,INF-PRI-EE,PAC-PAM-PAE,
04004671,Colegio de Educación Infantil y Primaria,San Luis,Público,C/ De los Colegios  12,Almería,Almería,Almería,04009,950156178,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
04000821,Colegio de Educación Infantil y Primaria,San Valentín,Público,C/ Burgos  45,Almería,Almería,Almería,04007,950156124,INF-PRI-EE,PAC-PAM-PAE,
04004747,Colegio de Educación Infantil y Primaria,Santa Isabel,Público,Cmo. la Molineta  2,Almería,Almería,Almería,04008,950156184,INF-PRI-EE,PAC-PAM-PAE-TE,
04000833,Colegio de Educación Infantil y Primaria,Virgen del Loreto,Público,C/ José María Artero  12,Almería,Almería,Almería,04007,950156127,INF-PRI-EE,PAC-PAM-PAE-TE,
04000717,Colegio de Educación Infantil y Primaria,Virgen del Mar,Público,C/ Granada  177,Almería,Almería,Almería,04008,950156107,INF-PRI-EE,PAC-PAE,
04005053,Colegio de Educación Primaria,Padre Méndez,Público,Avda. Padre Méndez  29,Almería,Almería,Almería,04006,950156197,PRI-EE,PAC-PAM-PAE-TE,CBI
04007517,Colegio de Educación Infantil y Primaria,Almerimar,Público,C/ La Sal  esquina c/ Mascarón,Almerimar,El Ejido,Almería,04711,950034008,INF-PRI-EE,PAC-PAM-PAE,CBI
04010942,Colegio de Educación Infantil y Primaria,Bahía de Almerimar,Público,C/ Sal  esquina C/ Mascarón,Almerimar,El Ejido,Almería,04711,682193914,INF-PRI-EE,PAC-PAM-PAE,CBI
04001448,Colegio de Educación Infantil y Primaria,El Argar,Público,C/ Blas Infante  15,Antas,Antas,Almería,04628,950451552,INF-PRI-EE,PAC-PAM-PAE-TE,
04001485,Colegio de Educación Infantil y Primaria,Ntra. Sra. de la Asunción,Público,C/ La Torre  s/n,Arboleas,Arboleas,Almería,04660,950639916,INF-PRI-SEC-EE,PAC-PAE-TE,
04601968,Colegio Público Rural,Alto Almanzora,Público,C/ Plazoleta de los Pinos  1,Armuña de Almanzora,Armuña de Almanzora,Almería,04888,950429907,INF-PRI,,
04001771,Colegio de Educación Infantil y Primaria,Buenavista,Público,C/ El Llano  4,Balanegra,Balanegra,Almería,04713,950579886,INF-PRI-SEC-EE,PAC-PAE,
04002192,Colegio de Educación Infantil y Primaria,Miguel Servet,Público,C/ Góngora  103,Balerma,El Ejido,Almería,04712,950579941,INF-PRI-EE,PAC-PAM-PAE-TE,
04602161,Colegio Público Rural,Alpujarra Alta,Público,C/ Granada  s/n,Bayárcal,Bayárcal,Almería,04479,950515550,INF-PRI,,
04602195,Colegio de Educación Infantil y Primaria,El Puntal,Público,C/ Solana s/n,Bédar,Bédar,Almería,04288,950451936,PRI,,
04001709,Colegio de Educación Infantil y Primaria,Padre Manjón,Público,Plaza Manuel Zamora Cruz  s/n,Benahadux,Benahadux,Almería,04410,950156500,INF-PRI-EE,PAC-PAM,
04004723,Colegio de Educación Infantil y Primaria,Celia Viñas,Público,Ctra. Benejí  5,Berja,Berja,Almería,04760,950579846,INF-PRI-EE,PAC-PAM-PAE-TE,
04001795,Colegio de Educación Infantil y Primaria,San Tesifón,Público,Ctra. de Turón  s/n,Berja,Berja,Almería,04760,950579904,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
04001783,Colegio de Educación Primaria,Andrés Manjón,Público,Paseo de Cervantes  11,Berja,Berja,Almería,04760,950579835,PRI-EE,PAC-PAM-PAE,
04003238,Colegio de Educación Infantil y Primaria,Concordia,Público,C/ Itálica  s/n,Campohermoso,Níjar,Almería,04110,600140444,INF-PRI-EE,PAM-PAE-TE,CBI
04601798,Colegio de Educación Infantil y Primaria,La Libertad,Público,C/ Motorista  12,Campohermoso,Níjar,Almería,04110,950368908,INF-PRI-EE,PAC-PAM-PAE-TE,
04001886,Colegio de Educación Infantil y Primaria,Santa Cruz,Público,C/ Suspiro  32,Canjáyar,Canjáyar,Almería,04450,950515903,INF-PRI,PAC-PAE,
04001916,Colegio de Educación Infantil y Primaria,Cerro Castillo,Público,Avda. de España  1,Cantoria,Cantoria,Almería,04850,950639918,INF-PRI-EE,PAC-PAM-PAE-TE,
04005338,Colegio de Educación Infantil y Primaria,Federico García Lorca,Público,C/ Goya  2,Carboneras,Carboneras,Almería,04140,950451687,INF-PRI-EE,PAC-PAM-PAE,CBI
04601610,Colegio de Educación Infantil y Primaria,San Antonio de Padua,Público,Cmo. del Carril  13,Carboneras,Carboneras,Almería,04140,950451691,INF-PRI,PAC-PAE,
04001965,Colegio de Educación Infantil y Primaria,Simón Fuentes,Público,Avda. Joan Manuel Serrat  149,Carboneras,Carboneras,Almería,04140,950451671,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
04002179,Colegio de Educación Infantil y Primaria,Jerónima Reche,Público,C/ Aurora  1,Chirivel,Chirivel,Almería,04825,950419923,INF-PRI-SEC-EE,PAC-TE,
04005211,Colegio de Educación Infantil y Primaria,La Canal,Público,Ctra. de la Canal  s/n,Congo-Canal,Vícar,Almería,04738,950156794,INF-PRI-SEC-EE,PAC-PAM-PAE-TE,
04003718,Colegio de Educación Infantil y Primaria,Llanos de Marín,Público,C/ Cortijos de Marín  s/n,Cortijada de Marín,Roquetas de Mar,Almería,04740,950156761,INF-PRI-SEC-EE,PAC-PAM-PAE-TE,
04002027,Colegio de Educación Infantil y Primaria,Álvarez Sotomayor,Público,C/ Hermanos Machado  30,Cuevas del Almanzora,Cuevas del Almanzora,Almería,04610,950451703,INF-PRI-EE,PAC-PAM-PAE-TE,
04005557,Colegio de Educación Infantil y Primaria,Encarnación Asensio Granados,Público,C/ Hermanos Machado  s/n,Cuevas del Almanzora,Cuevas del Almanzora,Almería,04610,950451716,INF-PRI-EE,PAC-PAM-PAE,CBI
04002039,Colegio de Educación Infantil y Primaria,Ntra. Sra. del Carmen,Público,C/ Rulador  2,Cuevas del Almanzora,Cuevas del Almanzora,Almería,04610,950451608,INF-PRI-EE,PAC,
04002234,Colegio de Educación Infantil y Primaria,Luis Vives,Público,C/ Padre Rubio  42,Dalías,Dalías,Almería,04750,950579942,INF-PRI-EE,PAC-PAM-PAE,
04001321,Colegio de Educación Infantil y Primaria,San Bernardo,Público,Ctra. de Níjar  s/n,El Alquián,Almería,Almería,04130,950156534,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
04005612,Colegio de Educación Infantil y Primaria,San Vicente,Público,Brr. San Vicente  32,El Alquián,Almería,Almería,04130,950156537,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
