CÃ³digo,DenominaciÃ³n,Nombre,Dependencia,Domicilio,Localidad,Municipio,Provincia,CÃ³d.Postal,TelÃ©fono,EnseÃ±anzas,Servicios,Biling
18009195,Instituto de Educación Secundaria,Mariana Pineda,Público,C/ Beethoven  4,Granada,Granada,Granada,18006,958810911,SEC-BAC-EE,PAC-PAE-TE,CBI
18700441,Instituto de Educación Secundaria,Miguel de Cervantes,Público,Cmo.  Camino Real de los Neveros  1,Granada,Granada,Granada,18008,958893792,SEC-BAC-EE-CFGS,PAC-TE,CBI
18004291,Instituto de Educación Secundaria,Padre Manjón,Público,C/ Gonzalo Gallas  s/n,Granada,Granada,Granada,18003,958893493,SEC-BAC-CFGM-CFGS,PAE,CBI
18004264,Instituto de Educación Secundaria,Padre Suárez,Público,C/ Gran Vía de Colón  61,Granada,Granada,Granada,18001,958893120,SEC-BAC-CFGM-CFGS,PAC,CBI
18700037,Instituto de Educación Secundaria,Pedro Soto de Rojas,Público,C/ Torre de los Picos  2,Granada,Granada,Granada,18008,958893300,SEC-BAC-CFGM-EE-CFGS,PAC-TE,CBI
18004288,Instituto de Educación Secundaria,Politécnico Hermenegildo Lanz,Público,C/ Albondón  7,Granada,Granada,Granada,18003,958893230,SEC-BAC-CFGM-CFGS,,
18009249,Instituto de Educación Secundaria,Severo Ochoa,Público,Avda. de las Alpujarras  31,Granada,Granada,Granada,18015,958893561,SEC-BAC-CFGM-EE-CFGS,PAC-TE,CBI
18700542,Instituto de Educación Secundaria,Veleta,Público,C/ Alhendin  7,Granada,Granada,Granada,18007,958893762,SEC-EE,PAC-TE,CBI
18004458,Instituto de Educación Secundaria,Virgen de las Nieves,Público,Avda. de Andalucía  38,Granada,Granada,Granada,18014,958893380,SEC-BAC-CFGM-EE-CFGS,TE,CBI
18700098,Instituto de Educación Secundaria,Zaidín-Vergeles,Público,C/ Primavera  26-28,Granada,Granada,Granada,18008,958893850,SEC-BAC-CFGM-CFGS,PAC-TE,CBI
18700621,Instituto de Educación Secundaria,Isabel La Católica,Público,Avda. de Granada  s/n,Guadahortuna,Guadahortuna,Granada,18560,671535349,SEC-EE,TE,
18009213,Instituto de Educación Secundaria,Acci,Público,Avda. Buenos Aires  68,Guadix,Guadix,Granada,18500,958699912,SEC-BAC-CFGM-CFGS,TE,CBI
18004801,Instituto de Educación Secundaria,Padre Poveda,Público,Avda. Mariana Pineda  s/n,Guadix,Guadix,Granada,18500,958660620,SEC-BAC-CFGM-CFGS,PAC-TE,CBI
18004793,Instituto de Educación Secundaria,Pedro Antonio de Alarcón,Público,C/ Venus de Paulenca  s/n,Guadix,Guadix,Granada,18500,958699900,SEC-BAC-CFGM-EE-CFGS,TE,CBI
18005153,Instituto de Educación Secundaria,Alquivira,Público,C/ San Juan Bosco  1,Huéscar,Huéscar,Granada,18830,958729920,SEC-BAC-CFGM-EE-CFGS,PAC-TE,CBI
18005141,Instituto de Educación Secundaria,La Sagra,Público,Avda. Granada  s/n,Huéscar,Huéscar,Granada,18830,958729914,SEC-BAC-CFGM-CFGS,PAC-TE,CBI
18700301,Instituto de Educación Secundaria,Américo Castro,Público,C/ Eras Bajas  s/n,Huétor Tájar,Huétor Tájar,Granada,18360,958338944,SEC-BAC-CFGM-EE-CFGS,PAC-TE,CBI
18009201,Instituto de Educación Secundaria,Los Neveros,Público,C/ Alhucema  3,Huétor Vega,Huétor Vega,Granada,18198,958893931,SEC-BAC-EE,PAC,CBI
18700773,Instituto de Educación Secundaria,Diego de Siloé,Público,Avda.  de Antonio Tastet  1,Íllora,Íllora,Granada,18260,958893365,SEC-BAC-CFGM-EE,TE,CBI
18700475,Instituto de Educación Secundaria,Montes Orientales,Público,Ctra. de la Sierra  15,Iznalloz,Iznalloz,Granada,18550,958384060,SEC-BAC-CFGM-EE-CFGS,PAC-PAE-TE,CBI
18700554,Instituto de Educación Secundaria,Villanueva del Mar,Público,Paseo Andrés Segovia  29,La Herradura,Almuñécar,Granada,18697,958649664,SEC-EE,,CBI
18700645,Instituto de Educación Secundaria,El Temple,Público,C/ Gloria Fuertes  2,La Malahá,La Malahá,Granada,18130,958893295,SEC,TE,
18001081,Instituto de Educación Secundaria,Laurel de la Reina,Público,C/ Everest  s/n,La Zubia,La Zubia,Granada,18140,958893722,SEC-BAC-EE,PAC-PAE-TE,CBI
18700244,Instituto de Educación Secundaria,Trevenque,Público,C/ Álvarez Quintero  s/n,La Zubia,La Zubia,Granada,18140,958893657,SEC-BAC-CFGM,PAE-TE,CBI
18700633,Instituto de Educación Secundaria,Lanjarón,Público,C/ Ciudad Jardín  s/n,Lanjarón,Lanjarón,Granada,18420,958779945,SEC-CFGM-EE,,
18700414,Instituto de Educación Secundaria,Alfaguara,Público,C/ Hoyo de Narváez  s/n,Loja,Loja,Granada,18300,958338572,SEC-CFGM-EE-CFGS,TE,CBF-CBI
18005992,Instituto de Educación Secundaria,Moraima,Público,Ctra. de Priego  s/n,Loja,Loja,Granada,18300,600161165,SEC-BAC-CFGM-CFGS,TE,
18005980,Instituto de Educación Secundaria,Virgen de la Caridad,Público,C/ Cervantes  s/n,Loja,Loja,Granada,18300,958338603,SEC-BAC-CFGM,TE,CBI
18009109,Instituto de Educación Secundaria,Atalaya,Público,C/ Tierra Media s/n,Maracena,Maracena,Granada,18200,958544462,SEC-EE,,CBI
18700657,Instituto de Educación Secundaria,Manuel de Falla,Público,Cmo. Nuevo  s/n,Maracena,Maracena,Granada,18200,958893694,SEC-BAC,,CBI
18700487,Instituto de Educación Secundaria,Hiponova,Público,Avda. de la Cultura  s/n,Montefrío,Montefrío,Granada,18270,958338580,SEC-BAC-CFGM-EE-CFGS,PAC-TE,
18700669,Instituto de Educación Secundaria,Montejícar,Público,C/ Lepanto  s/n,Montejícar,Montejícar,Granada,18561,958399515,SEC,PAC-TE,
18005220,Instituto de Educación Secundaria,Manuel Cañadas,Público,C/ Pintor Velázquez  s/n,Moraleda de Zafayona,Moraleda de Zafayona,Granada,18370,958894444,SEC-EE,TE,CBI
18700323,Instituto de Educación Secundaria,Beatriz Galindo La Latina,Público,Cmo. de las Ventillas  s/n,Motril,Motril,Granada,18600,958649970,SEC-BAC,TE,
18700426,Instituto de Educación Secundaria,Francisco Giner de los Ríos,Público,C/ La matraquilla  5,Motril,Motril,Granada,18600,958649988,SEC-BAC-CFGM-EE-CFGS,PAC-TE,CBI
18007046,Instituto de Educación Secundaria,Francisco Javier de Burgos,Público,Avda. González Carrascosa  s/n,Motril,Motril,Granada,18600,958649903,SEC-BAC-CFGM-EE-CFGS,PAC,CBI
18700049,Instituto de Educación Secundaria,José Martín Recuerda,Público,C/ Neptuno  s/n,Motril,Motril,Granada,18600,671533383,SEC-BAC-EE-CFGS,PAC-TE,
18007058,Instituto de Educación Secundaria,Julio Rodríguez,Público,C/ Fernández Molina  s/n,Motril,Motril,Granada,18600,958649641,SEC-BAC,PAE-TE,CBI
18007022,Instituto de Educación Secundaria,La Zafra,Público,C/ Menéndez y Pelayo  40,Motril,Motril,Granada,18600,958649941,SEC-BAC-CFGM-EE-CFGS,PAC-PAE-TE,CBF-CBI
18700803,Instituto de Educación Secundaria,Blas Infante,Público,C/ Río Genil  s/n,Ogíjares,Ogíjares,Granada,18151,958893702,SEC,PAC-TE,CBI
18700761,Instituto de Educación Secundaria,Alpujarra,Público,Avda. Lora Tamayo  s/n,Órgiva,Órgiva,Granada,18400,958779900,SEC-BAC-CFGM-EE-CFGS,TE,CBI
18700724,Instituto de Educación Secundaria,La Laguna,Público,C/ Vicente Aleixandre  s/n,Padul,Padul,Granada,18640,958779955,SEC-BAC-CFGM-EE-CFGS,TE,
18000891,Instituto de Educación Secundaria,Clara Campoamor,Público,Avda. Vistalegre  s/n,Peligros,Peligros,Granada,18210,958893818,SEC-BAC,PAC,
18009432,Instituto de Educación Secundaria,Cerro de los Infantes,Público,Bda. de las Flores  s/n,Pinos Puente,Pinos Puente,Granada,18240,958893604,SEC-BAC-CFGM-EE-CFGS,TE,
18700682,Instituto de Educación Secundaria,Sulayr,Público,C/ Los albergues  6,Pitres,La Taha,Granada,18414,958761943,SEC,PAC-TE,CBI
18700694,Instituto de Educación Secundaria,Bulyana,Público,Avda. de Andalucía  15,Pulianas,Pulianas,Granada,18197,958894699,SEC-CFGM,TE,
18700700,Instituto de Educación Secundaria,Ribera del Fardes,Público,C/ Cerro de los Almendrillos  s/n,Purullena,Purullena,Granada,18519,958699972,SEC,TE,CBI
18009961,Instituto de Educación Secundaria,Mediterráneo,Público,Avda. de Motril  s/n,Salobreña,Salobreña,Granada,18680,600141017,SEC-BAC-CFGM,PAC-TE,CBI
18000519,Instituto de Educación Secundaria,Nazarí,Público,Avda. de Nicaragua  s/n,Salobreña,Salobreña,Granada,18680,958649502,SEC-BAC-EE,PAC-TE,CBF-CBI
18009444,Instituto de Educación Secundaria,Hispanidad,Público,C/ Celestino Mutis  1,Santa Fe,Santa Fe,Granada,18320,671533270,SEC-BAC-CFGM-CFGS,TE,CBI
18008257,Instituto de Educación Secundaria,Jiménez de Quesada,Público,Cmo. de Santa Teresa  1,Santa Fe,Santa Fe,Granada,18320,671533010,SEC-BAC-EE-CFGS,TE,CBI
18008464,Instituto de Educación Secundaria,Ulyssea,Público,C/ Casillas  s/n,Ugíjar,Ugíjar,Granada,18480,958761922,SEC-BAC-EE,TE,CBI
18004148,Instituto de Educación Secundaria,Escultor Sánchez Mesa,Público,C/ Severo Ochoa  s/n,Villa de Otura,Villa de Otura,Granada,18630,958893220,SEC-EE,TE,CBI
18700712,Instituto de Educación Secundaria,Al-Zujáyr,Público,C/ Federico García Lorca  s/n,Zújar,Zújar,Granada,18811,958869817,SEC,TE,CBI


