CÃ³digo,DenominaciÃ³n,Nombre,Dependencia,Domicilio,Localidad,Municipio,Provincia,CÃ³d.Postal,TelÃ©fono,EnseÃ±anzas,Servicios,Biling
18002255,Colegio de Educación Infantil y Primaria,Ntra. Sra. del Amparo,Público,C/ Espinosa San Martín  s/n,Darro,Darro,Granada,18181,958699909,INF-PRI-EE,PAC-PAE,
18601898,Colegio Público Rural,Al-Dehecun,Público,C/ Matosa 18,Dehesas de Guadix,Dehesas de Guadix,Granada,18538,958399597,INF-PRI-SEC-EE,PAC-TE,
18002279,Colegio de Educación Infantil y Primaria,Ntra. Sra. del Rosario,Público,C/ Eras  s/n,Dehesas Viejas,Dehesas Viejas,Granada,18567,958399638,INF-PRI-SEC-EE,PAC-PAE-TE,
18002280,Colegio de Educación Infantil y Primaria,San Isidoro,Público,Avda. Islas Canarias  s/n,Deifontes,Deifontes,Granada,18570,958893328,INF-PRI-SEC-EE,PAC,
18002292,Colegio de Educación Infantil y Primaria,Cristo de la Fe,Público,Ctra. de Murcia  s/n,Diezma,Diezma,Granada,18180,958699919,INF-PRI-EE,PAC-PAM,
18002322,Colegio de Educación Infantil y Primaria,Federico García Lorca,Público,Cmo. de la Ermita  s/n,Dílar,Dílar,Granada,18152,958893833,INF-PRI,,CBI
18005463,Colegio de Educación Infantil y Primaria,Ntra. Sra. del Rosario,Público,C/ Granada  s/n,Domingo Pérez de Granada,Domingo Pérez de Granada,Granada,18567,958390554,INF-PRI-SEC-EE,PAC,
18601461,Colegio de Educación Infantil y Primaria,La Cruz,Público,Avda. Nigüelas  s/n,Dúrcal,Dúrcal,Granada,18650,958779939,INF-PRI-EE,PAC,
18002395,Colegio de Educación Infantil y Primaria,Maestro Manuel Morales,Público,C/ Eras  s/n,Dúrcal,Dúrcal,Granada,18650,958779915,INF-PRI-EE,PAC-PAM-PAE-TE,
18000076,Colegio de Educación Infantil y Primaria,San Isidro Labrador,Público,C/ Acacias  s/n,El Chaparral,Albolote,Granada,18220,958894786,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
18601916,Colegio Público Rural,Fuente de la Reina,Público,C/ Redonda  s/n,El Jau,Santa Fe,Granada,18329,958893779,INF-PRI-EE,,CBI
18601357,Colegio de Educación Infantil y Primaria,La Hinojora,Público,C/ Iglesia  s/n,El Margen,Cúllar,Granada,18857,958729935,PRI,,
18601345,Colegio Público Rural,Las Ramblas,Público,C/ El Barrio  s/n,El Pozuelo,Albuñol,Granada,18770,958654916,INF-PRI-EE,,
18007113,Colegio de Educación Infantil y Primaria,Pablo Ruiz Picasso,Público,Ctra. del Mar  s/n,El Varadero,Motril,Granada,18613,958649943,INF-PRI-SEC-EE,PAC-PAM-PAE,CBI
18601278,Colegio Público Rural,Parapanda,Público,C/ San Rafael  s/n,Escoznar,Íllora,Granada,18294,958893523,INF-PRI-EE,,
18002401,Colegio de Educación Infantil y Primaria,Cristo del Rescate,Público,C/ Ermita  s/n,Escúzar,Escúzar,Granada,18130,958893742,INF-PRI-EE,,
18601308,Colegio de Educación Infantil y Primaria,Francisco Ayala,Público,Ctra. de Huéscar  s/n,Fátima,Castril,Granada,18816,958729647,INF-PRI,,
18002437,Colegio de Educación Infantil y Primaria,Rafael Vidal,Público,C/ Real  s/n,Fonelas,Fonelas,Granada,18515,958699719,INF-PRI-EE,,
18601886,Colegio de Educación Infantil y Primaria,La Inmaculada,Público,C/ Real  s/n,Fornes,Fornes,Granada,18127,958369567,PRI-EE,,CBI
18602234,Colegio Público Rural,Negratín,Público,Avda. de la Constitución  s/n,Freila,Freila,Granada,18812,958869600,INF-PRI-SEC-EE,PAC-PAE-TE,CBI
18002486,Colegio de Educación Infantil y Primaria,Federico García Lorca,Público,C/ D. Francisco Giner de los Ríos  s/n,Fuente Vaqueros,Fuente Vaqueros,Granada,18340,958893118,INF-PRI-EE,PAC-PAM-PAE,CBI
18602155,Colegio de Educación Infantil y Primaria,San Jerónimo,Público,C/ Escuelas Nuevas  s/n,Fuentes de Cesna,Algarinejo,Granada,18295,958338661,INF-PRI,PAC,
18013371,Colegio de Educación Infantil y Primaria,El Torreón,Público,Paseo de las Cardonchas  10,Gabia Grande,Las Gabias,Granada,18110,600164537,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
18002516,Colegio de Educación Primaria,Ntra. Sra. de las Nieves,Público,C/ San Cristóbal  s/n,Gabia Grande,Las Gabias,Granada,18110,958893838,PRI-EE,PAC-PAM-TE,
18002553,Colegio de Educación Infantil y Primaria,Cristo de la Expiración,Público,Avda. Don Nicasio Tomás  s/n,Galera,Galera,Granada,18840,958729904,INF-PRI,PAC-TE,
18002589,Colegio de Educación Infantil y Primaria,Virgen de la Paz,Público,C/ Eras  s/n,Gójar,Gójar,Granada,18150,958894840,INF-PRI-SEC-EE,PAC-PAM-PAE,
18013435,Colegio Público Rural,Tres Fuentes,Público,C/ Escuelas  1 y 3,Gor,Gor,Granada,18870,958699682,INF-PRI-EE,PAC-TE,
18601746,Colegio Público Rural,Federico García Lorca,Público,C/ San Lorenzo  1,Graena,Cortes y Graena,Granada,18517,958699613,INF-PRI-EE,TE,
18601059,Colegio de Educación Infantil y Primaria,Abencerrajes,Público,C/ Torre de los Picos  17,Granada,Granada,Granada,18008,958893376,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
18009808,Colegio de Educación Infantil y Primaria,Alcazaba,Público,Cmo. de los Abencerrajes  s/n,Granada,Granada,Granada,18008,958893585,INF-PRI-EE,PAC-PAM-PAE,CBI
18601217,Colegio de Educación Infantil y Primaria,Andalucía,Público,C/ Merced Alta  s/n. Polígono Almanjáyar,Granada,Granada,Granada,18013,958893610,INF-PRI-EE,PAC,
18003442,Colegio de Educación Infantil y Primaria,Andrés Segovia,Público,Avda. Duque S. Pedro de Galatino  10,Granada,Granada,Granada,18006,958893404,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
18601023,Colegio de Educación Infantil y Primaria,Arrayanes,Público,C/ Merced Alta  s/n,Granada,Granada,Granada,18013,958893223,INF-PRI-EE,PAC,
18005888,Colegio de Educación Infantil y Primaria,Elena Martín Vivaldi,Público,C/ Espartera  s/n,Granada,Granada,Granada,18014,958893979,INF-PRI-EE,PAC-PAM,CBI
18003752,Colegio de Educación Infantil y Primaria,Eugenia de Montijo,Público,C/ Actriz Fabiana Laura  s/n,Granada,Granada,Granada,18015,958893449,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
18004461,Colegio de Educación Infantil y Primaria,Fuentenueva,Público,C/ Gonzalo Gallas  s/n,Granada,Granada,Granada,18003,958893536,INF-PRI-EE,PAC-PAM-PAE,CBI
18003740,Colegio de Educación Infantil y Primaria,Gallego Burín,Público,Avda. Dílar. Bda. Zaidín,Granada,Granada,Granada,18007,958893378,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
18010276,Colegio de Educación Infantil y Primaria,García Lorca,Público,C/ César Vallejo  6,Granada,Granada,Granada,18008,958893595,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
18601035,Colegio de Educación Infantil y Primaria,Genil,Público,Plaza General Emilio Herrera  4,Granada,Granada,Granada,18005,958893607,INF-PRI-EE,PAC-PAM-PAE,CBI
18003661,Colegio de Educación Infantil y Primaria,Gómez Moreno,Público,Callejón de las Campanas  7,Granada,Granada,Granada,18010,958893122,INF-PRI-EE,PAC-PAM-PAE-TE,
18003880,Colegio de Educación Infantil y Primaria,Inmaculada del Triunfo,Público,Avda. Capitán Moreno  7,Granada,Granada,Granada,18010,958893486,INF-PRI-EE,PAC-PAM-PAE,CBI
18003727,Colegio de Educación Infantil y Primaria,Jardín de la Reina,Público,Avda. Mediterráneo  5,Granada,Granada,Granada,18006,958893234,INF-PRI-EE,PAC-PAM-PAE,CBI
18003764,Colegio de Educación Infantil y Primaria,José Hurtado,Público,C/ Molinos  55,Granada,Granada,Granada,18009,958893484,INF-PRI-EE,PAC-PAM-PAE,CBI
18009501,Colegio de Educación Infantil y Primaria,Juan Ramón Jiménez,Público,Ctra. de Alfacar  s/n,Granada,Granada,Granada,18011,958893577,INF-PRI-EE,PAC-PAM-PAE,
