CÃ³digo,DenominaciÃ³n,Nombre,Dependencia,Domicilio,Localidad,Municipio,Provincia,CÃ³d.Postal,TelÃ©fono,EnseÃ±anzas,Servicios,Biling
21601123,Colegio Público Rural,Adersa 1,Público,C/ Virgen de la Fuente  56,Fuenteheridos,Fuenteheridos,Huelva,21292,959129556,INF-PRI-SEC-EE,,CBI
21001156,Colegio de Educación Infantil y Primaria,Hermanos Arellano,Público,C/ Libertad  s/n,Galaroza,Galaroza,Huelva,21291,959129929,INF-PRI-SEC-EE,PAC-PAE,
21003682,Colegio de Educación Infantil y Primaria,Aurora Moreno,Público,Avda. Reina Sofía  41,Gibraleón,Gibraleón,Huelva,21500,959524942,INF-PRI-EE,PAC-PAM-PAE-TE,
21600702,Colegio de Educación Infantil y Primaria,Fuenteplata,Público,C/ Fuenteplata  s/n,Gibraleón,Gibraleón,Huelva,21500,959524205,INF-PRI-EE,PAC-PAM-PAE-TE,
21001168,Colegio de Educación Infantil y Primaria,Miguel de Cervantes,Público,Avda. Palo Dulce  s/n,Gibraleón,Gibraleón,Huelva,21500,959524603,INF-PRI-EE,PAC-PAM-PAE-TE,
21001223,Colegio de Educación Infantil y Primaria,Maestro Rafael Carballar,Público,Cja. de las Pozas  s/n,Higuera de la Sierra,Higuera de la Sierra,Huelva,21220,959199501,INF-PRI-SEC-EE,PAC-PAM-PAE,
21001259,Colegio de Educación Infantil y Primaria,Marismas de Hinojos,Público,C/ Reyes Católicos  1,Hinojos,Hinojos,Huelva,21740,959439500,INF-PRI-EE,PAC-PAM-PAE,CBI
21601081,Colegio de Educación Infantil y Primaria,Al-Ándalus,Público,C/ Tráfico Pesado  s/n,Huelva,Huelva,Huelva,21007,959524162,INF-PRI-EE,PAC-PAM-PAE-TE,
21003517,Colegio de Educación Infantil y Primaria,Andalucía,Público,C/ Camelia  s/n,Huelva,Huelva,Huelva,21005,959524122,INF-PRI-EE,PAC-PAM-PAE,
21001387,Colegio de Educación Infantil y Primaria,Arias Montano,Público,Avda. Diego Morón  s/n,Huelva,Huelva,Huelva,21005,959524823,INF-PRI-EE,PAC-PAM-PAE-TE,
21001399,Colegio de Educación Infantil y Primaria,Doce de Octubre,Público,Polígono de San Sebastián  s/n,Huelva,Huelva,Huelva,21006,959524654,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
21600751,Colegio de Educación Infantil y Primaria,García Lorca,Público,C/ Emilio Melero  s/n,Huelva,Huelva,Huelva,21004,959524165,INF-PRI-EE,PAC-PAM-PAE-TE,CBF-CBI
21003992,Colegio de Educación Infantil y Primaria,Giner de los Ríos,Público,C/ Legión Española  13,Huelva,Huelva,Huelva,21005,959524127,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
21003608,Colegio de Educación Infantil y Primaria,José Oliva,Público,C/ Luis Manzano  s/n,Huelva,Huelva,Huelva,21002,959524124,INF-PRI-EE,PAC-PAM-PAE-TE,
21001351,Colegio de Educación Infantil y Primaria,Juan Ramón Jiménez,Público,C/ Río Nervión  2. Bda. Pérez Cubillas,Huelva,Huelva,Huelva,21007,959524818,INF-PRI-EE,PAC-PAM-PAE,
21001338,Colegio de Educación Infantil y Primaria,Juvenal de Vega y Relea,Público,C/ J.J. Cerrejón  s/n. Bda. José Antonio,Huelva,Huelva,Huelva,21007,671531183,INF-PRI-EE,PAC-PAM-PAE,CBI
21001326,Colegio de Educación Infantil y Primaria,Manuel Siurot,Público,C/ Juan Salvador  8,Huelva,Huelva,Huelva,21002,959524813,INF-PRI-EE,PAC-PAM-PAE,CBI
21600611,Colegio de Educación Infantil y Primaria,Marismas del Odiel,Público,Avda. Diego Morón  s/n,Huelva,Huelva,Huelva,21005,959524984,INF-PRI-EE,PAC-PAM-PAE-TE,
21003360,Colegio de Educación Infantil y Primaria,Muelle del Tinto,Público,C/ Calle Practicante Juan Carbonell  s/n,Huelva,Huelva,Huelva,21001,959015394,INF-PRI-EE,,CBI
21003724,Colegio de Educación Infantil y Primaria,Onuba,Público,C/ Margarita  1. Bda. El Torrejón,Huelva,Huelva,Huelva,21005,959524885,INF-PRI-EE,PAC-PAM-PAE,
21001272,Colegio de Educación Infantil y Primaria,Prácticas,Público,C/ Juan de la Cosa  4,Huelva,Huelva,Huelva,21004,697951694,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
21001375,Colegio de Educación Infantil y Primaria,Príncipe de España,Público,Avda. de la Raza  2. Bda. del Carmen,Huelva,Huelva,Huelva,21002,959524820,INF-PRI-EE,PAC-PAM-PAE,
21600775,Colegio de Educación Infantil y Primaria,Profesora Pilar Martínez,Público,Glor. los Rederos  s/n,Huelva,Huelva,Huelva,21006,959524991,INF-PRI-EE,PAC-PAM-PAE,CBI
21600684,Colegio de Educación Infantil y Primaria,Quinto Centenario,Público,C/ Pescadores  s/n,Huelva,Huelva,Huelva,21005,959524985,INF-PRI-EE,PAC-PAM-PAE-TE,
21003281,Colegio de Educación Infantil y Primaria,Reyes Católicos,Público,C/ Murete Bajo  s/n. Bda. Palomeque,Huelva,Huelva,Huelva,21006,959524408,INF-PRI-EE,PAC-PAM-PAE,CBI
21001296,Colegio de Educación Infantil y Primaria,San Fernando,Público,C/ Ismael Serrano  4,Huelva,Huelva,Huelva,21004,959524185,INF-PRI-EE,PAC-PAM-PAE,CBI
21001314,Colegio de Educación Infantil y Primaria,Tartessos,Público,C/ Andalucía  s/n,Huelva,Huelva,Huelva,21007,959524152,INF-PRI-EE,PAC-PAM-PAE-TE,
21001302,Colegio de Educación Infantil y Primaria,Tres de Agosto,Público,Plaza de Fuentepiña  s/n,Huelva,Huelva,Huelva,21007,959524140,INF-PRI-EE,PAC-PAM-PAE,
21003529,Colegio de Educación Infantil y Primaria,Virgen del Pilar,Público,C/ Cartagenera  11,Huelva,Huelva,Huelva,21006,959524118,INF-PRI-EE,PAC-PAM-PAE-TE,CBI
21003840,Colegio de Educación Primaria,Los Rosales,Público,C/ Rocinante  s/n,Huelva,Huelva,Huelva,21007,959524174,PRI-EE,PAC-PAM-PAE,CBI
21002057,Colegio de Educación Infantil y Primaria,Ángel Pérez,Público,Avda. Gran Vía  14,Isla Cristina,Isla Cristina,Huelva,21410,959349577,INF-PRI-EE,PAC-PAM,
21600881,Colegio de Educación Infantil y Primaria,El Molino,Público,Avda. Blas Infante  75,Isla Cristina,Isla Cristina,Huelva,21410,959349927,INF-PRI-EE,PAC,
21002045,Colegio de Educación Infantil y Primaria,Ntra. Sra. del Carmen,Público,C/ Alcalde Emiliano Cabot  2,Isla Cristina,Isla Cristina,Huelva,21410,671533382,INF-PRI-EE,PAC-PAM,
21600635,Colegio de Educación Infantil y Primaria,Platero,Público,C/ Roque Barcia  s/n,Isla Cristina,Isla Cristina,Huelva,21410,959349593,INF-PRI-EE,PAC,
21002069,Colegio de Educación Infantil y Primaria,Reina María Cristina,Público,Avda. Federico Silva Muñoz  s/n,Isla Cristina,Isla Cristina,Huelva,21410,959349580,INF-PRI-EE,PAC-PAM,
21003530,Colegio de Educación Infantil y Primaria,Sebastián Urbano Vázquez,Público,C/ Alcalde Emiliano Cabot  s/n,Isla Cristina,Isla Cristina,Huelva,21410,959349589,INF-PRI-EE,PAC-PAM-TE,
21000565,Colegio de Educación Infantil y Primaria,Virgen del Carmen,Público,C/ Navío  1,Isla del Moral,Ayamonte,Huelva,21409,959349920,INF-PRI-EE,PAC,
21002151,Colegio de Educación Infantil y Primaria,Los Silos,Público,C/ Libertad  2,Jabugo,Jabugo,Huelva,21290,671567157,INF-PRI-EE,PAC-PAM-PAE-TE,
21002203,Colegio de Educación Infantil y Primaria,Las Gaviotas,Público,Avda. Islantilla  s/n,La Antilla,Lepe,Huelva,21449,959489742,INF-PRI-EE,PAC-PAM,CBI
21600908,Colegio Público Rural,Adersa 6,Público,C/ Cristóbal Colón  s/n. Campofrío,La Granada de Río-Tinto,La Granada de Río-Tinto,Huelva,21668,959598516,INF-PRI-SEC-EE,PAC,
21002513,Colegio de Educación Infantil y Primaria,Condado de Huelva,Público,Avda. de la Zarcilla  70,La Palma del Condado,La Palma del Condado,Huelva,21700,959438577,INF-PRI-EE,PAC-PAM-TE,CBI
21003232,Colegio de Educación Infantil y Primaria,Manuel Siurot,Público,Avda. de Sevilla  71,La Palma del Condado,La Palma del Condado,Huelva,21700,600141245,INF-PRI-EE,PAC-PAM,CBI
21002148,Colegio de Educación Infantil y Primaria,Pedro de Lope,Público,C/ Torre del Mar  1,La Redondela,Isla Cristina,Huelva,21430,959349923,INF-PRI-SEC-EE,PAC-PAM,
